district,crime_type,latitude,longitude,date,time,year
subramanyapura,assault,12.9155772,77.5091754,,,2016
subramanyapura,assault,12.89698,77.5954387,,,2016
subramanyapura,assault,12.9009065,77.5578968,,,2016
subramanyapura,assault,12.9115768,77.5723387,2016-12-24,06:00:00,2016
subramanyapura,assault,12.916473,77.5901863,2017-01-20,07:35:00,2017
subramanyapura,assault,12.9148967,77.572527,,,2017
subramanyapura,assault,12.9109285,77.5768905,2017-01-25,06:15:00,2017
subramanyapura,assault,12.9318198,77.6205415,,,2017
subramanyapura,assault,12.9116975,77.591605,2017-05-16,01:05:00,2017
subramanyapura,assault,12.9116952,77.5587738,2017-06-15,03:30:00,2017
subramanyapura,assault,12.9118162,77.5854349,2017-06-30,08:50:00,2017
subramanyapura,assault,12.911291,77.5907463,,,2017
subramanyapura,assault,12.9138435,77.5767104,2017-07-26,11:45:00,2017
subramanyapura,assault,12.9101273,77.5708777,,,2017
subramanyapura,assault,12.9107024,77.5877975,,,2017
subramanyapura,assault,12.9091286,77.5782822,2017-09-28,11:10:00,2017
subramanyapura,assault,12.9116975,77.591605,,,2017
subramanyapura,assault,12.9118162,77.5854349,,,2017
subramanyapura,assault,12.9118139,77.5526038,2017-10-19,09:10:00,2017
subramanyapura,assault,12.9142864,77.5909833,,,2017
subramanyapura,assault,12.9142862,77.5844172,,,2018
subramanyapura,assault,12.9114511,77.5859762,,,2018
subramanyapura,assault,12.9120988,77.588872,,,2018
subramanyapura,assault,12.9108936,77.575867,2018-01-20,11:45:00,2018
subramanyapura,assault,12.9088884,77.5733033,2018-01-20,09:10:00,2018
subramanyapura,assault,12.9152493,77.5836839,,,2018
subramanyapura,assault,12.9116975,77.591605,2018-02-20,08:35:00,2018
subramanyapura,assault,12.9116973,77.5850389,2018-03-24,02:40:00,2018
subramanyapura,assault,12.9215368,77.5690028,2018-05-19,01:35:00,2018
subramanyapura,assault,12.9109881,77.577546,2018-05-19,07:10:00,2018
subramanyapura,assault,12.8956489,77.558425,2018-05-27,06:10:00,2018
subramanyapura,assault,12.8956477,77.558425,,,2018
subramanyapura,assault,12.9135204,77.5567911,,,2018
subramanyapura,assault,12.9151616,77.5844195,2018-06-30,11:00:00,2018
subramanyapura,assault,12.9073713,77.5818356,,,2018
subramanyapura,assault,12.9073713,77.5818356,2018-09-21,11:10:00,2018
subramanyapura,assault,12.9367008,77.6226694,,,2018
subramanyapura,assault,12.915389,77.5929853,2018-10-23,06:30:00,2018
subramanyapura,assault,12.8998564,77.5661581,,,2018
subramanyapura,assault,12.8998564,77.5661581,,,2018
subramanyapura,assault,12.916271,77.5871377,2018-11-22,06:25:00,2018
subramanyapura,assault,12.9113466,77.5794193,,,2018
subramanyapura,assault,12.9901083,77.6641461,2018-12-16,12:35:00,2018
subramanyapura,assault,12.9083647,77.5828273,,,2019
subramanyapura,assault,12.9355559,77.6309975,2019-01-20,01:50:00,2019
subramanyapura,assault,12.8998631,77.5898921,2019-01-26,06:40:00,2019
subramanyapura,assault,12.916734,77.5911325,,,2019
subramanyapura,assault,12.9063922,77.5715423,,,2019
subramanyapura,assault,12.9117027,77.591605,2019-05-18,10:15:00,2019
subramanyapura,assault,12.9102145,77.5929493,2019-06-27,07:10:00,2019
subramanyapura,assault,12.9117027,77.591605,,,2019
subramanyapura,assault,12.9163635,77.5902506,2019-08-22,06:30:00,2019
subramanyapura,assault,12.9083908,77.5925425,,,2019
subramanyapura,assault,12.911398,77.5764744,2019-09-30,09:15:00,2019
subramanyapura,assault,12.9093122,77.5977983,2019-10-27,10:00:00,2019
subramanyapura,assault,12.9070454,77.5904311,,,2019
subramanyapura,assault,12.9093151,77.5731743,2018-11-20,11:10:00,2019
subramanyapura,assault,12.9117027,77.591605,2019-12-14,05:30:00,2019
subramanyapura,assault,12.9088289,77.590309,2019-12-15,06:00:00,2019
subramanyapura,assault,12.9155222,77.5546389,,,2015
subramanyapura,assault,12.9235667,77.5700028,,12:00:00,2015
subramanyapura,assault,12.9274556,77.5686944,2015-02-23,16:00:00,2015
subramanyapura,assault,12.9172,77.5659167,,01:00:00,2015
subramanyapura,assault,12.9155222,77.5546389,,13:00:00,2015
subramanyapura,assault,12.9196528,77.5740472,2015-03-30,09:30:00,2015
subramanyapura,assault,12.9181472,77.5645611,,21:00:00,2015
subramanyapura,assault,12.9136861,77.5643111,,23:00:00,2015
subramanyapura,assault,12.9176,77.5728667,,15:00:00,2015
subramanyapura,assault,12.9155222,77.5626583,2015-06-15,09:30:00,2015
subramanyapura,assault,12.9185556,77.5725056,2015-07-23,22:45:00,2015
subramanyapura,assault,12.9251333,77.5647333,,15:00:00,2015
subramanyapura,assault,12.9183278,77.5616694,2015-08-19,12:45:00,2015
subramanyapura,assault,12.9293944,77.5695444,2015-08-29,21:00:00,2015
subramanyapura,assault,12.9293944,77.5695444,2015-08-29,21:15:00,2015
subramanyapura,assault,12.9197139,77.5630389,2015-08-31,20:00:00,2015
subramanyapura,assault,12.9225333,77.5736139,,18:15:00,2015
subramanyapura,assault,12.9136361,77.55515,2015-10-16,11:45:00,2015
subramanyapura,assault,12.9229583,77.5700833,,01:30:00,2015
subramanyapura,assault,12.92095,77.5738917,2015-12-14,18:30:00,2015
subramanyapura,assault,12.92675,77.5636056,2015-12-31,18:15:00,2015
subramanyapura,assault,12.9154222,77.5620056,,22:45:00,2016
subramanyapura,assault,12.9229583,77.5700833,,23:30:00,2016
subramanyapura,assault,12.9221278,77.5547,,13:00:00,2016
subramanyapura,assault,12.915325,77.5636611,,17:00:00,2016
subramanyapura,assault,12.9235528,77.563375,2016-03-17,00:15:00,2016
subramanyapura,assault,12.9235528,77.563375,2016-03-17,00:30:00,2016
subramanyapura,assault,12.9304944,77.5736556,2016-07-13,22:30:00,2016
subramanyapura,assault,12.9160667,77.5636,,16:00:00,2016
subramanyapura,assault,12.9178389,77.568625,,15:00:00,2016
subramanyapura,assault,12.9155222,77.5626583,2016-04-15,11:30:00,2016
subramanyapura,assault,12.9307389,77.5764889,,13:00:00,2016
subramanyapura,assault,12.9178389,77.568625,,15:00:00,2016
subramanyapura,assault,12.9198167,77.56905,,22:40:00,2016
subramanyapura,assault,12.9200833,77.5697528,2016-05-13,00:10:00,2016
subramanyapura,assault,12.9154,77.5681361,2016-05-28,03:30:00,2016
subramanyapura,assault,12.9235528,77.563375,,13:45:00,2016
subramanyapura,assault,12.9200833,77.5697528,2016-06-15,14:00:00,2016
subramanyapura,assault,12.9175167,77.5533861,2016-06-18,15:00:00,2016
subramanyapura,assault,12.9158389,77.5568917,2016-06-24,15:00:00,2016
subramanyapura,assault,12.92,77.5718083,,07:30:00,2016
subramanyapura,assault,12.9304944,77.5736556,2016-07-13,04:30:00,2016
subramanyapura,assault,12.9251333,77.5647333,2016-07-15,18:30:00,2016
subramanyapura,assault,12.9251333,77.5647333,2016-07-17,11:00:00,2016
subramanyapura,assault,12.9176778,77.5638833,2016-07-17,15:00:00,2016
subramanyapura,assault,12.9136361,77.55515,,19:00:00,2016
subramanyapura,assault,12.9304944,77.5736556,2016-09-16,16:00:00,2016
subramanyapura,assault,12.915375,77.5567417,2016-09-21,11:00:00,2016
subramanyapura,assault,12.915375,77.5567417,2016-09-22,16:00:00,2016
subramanyapura,assault,12.9154222,77.5620056,,11:00:00,2016
subramanyapura,assault,12.9154222,77.5620056,,14:30:00,2016
subramanyapura,assault,12.9279722,77.5698667,,20:20:00,2016
subramanyapura,assault,12.9196528,77.5740472,2016-12-22,12:00:00,2016
subramanyapura,assault,12.9167944,77.5677389,,15:00:00,2017
subramanyapura,assault,12.931114,77.572438,,13:00:00,2017
subramanyapura,assault,12.9178389,77.568625,,15:00:00,2017
subramanyapura,assault,12.91507,77.56806,,16:00:00,2017
subramanyapura,assault,12.9159194,77.5643833,2017-06-18,22:30:00,2017
subramanyapura,assault,12.9167944,77.5677389,2017-06-24,19:30:00,2017
subramanyapura,assault,12.9331556,77.5696944,,22:15:00,2017
subramanyapura,assault,12.9331556,77.5696944,,01:15:00,2017
subramanyapura,assault,12.9229583,77.5700833,2017-07-19,13:00:00,2017
subramanyapura,assault,12.9229583,77.5700833,2017-07-19,14:00:00,2017
subramanyapura,assault,12.9155222,77.5626583,,18:00:00,2017
subramanyapura,assault,12.9226444,77.5674306,2017-07-28,21:00:00,2017
subramanyapura,assault,12.909288,77.645849,2017-07-31,19:30:00,2017
subramanyapura,assault,12.934824,77.56557,2017-07-31,20:20:00,2017
subramanyapura,assault,12.9155694,77.5567722,,10:00:00,2017
subramanyapura,assault,12.9263556,77.5769306,,14:30:00,2017
subramanyapura,assault,12.932416,77.567696,,12:00:00,2017
subramanyapura,assault,12.921254,77.55559,,12:30:00,2017
subramanyapura,assault,12.9254306,77.5608639,,19:00:00,2017
subramanyapura,assault,12.9226444,77.5674306,,22:30:00,2017
subramanyapura,assault,12.9226444,77.5674306,2017-08-16,06:30:00,2017
subramanyapura,assault,12.9229583,77.5700833,2017-08-21,13:00:00,2017
subramanyapura,assault,12.9276278,77.5705389,2017-08-23,09:10:00,2017
subramanyapura,assault,12.9174083,77.5730611,,10:10:00,2017
subramanyapura,assault,12.9263556,77.5769306,,17:00:00,2017
subramanyapura,assault,12.9276278,77.5705389,2017-09-22,12:30:00,2017
subramanyapura,assault,12.9217222,77.57355,2017-11-18,16:05:00,2017
subramanyapura,assault,12.91555,77.5660778,2017-11-20,12:30:00,2017
subramanyapura,assault,12.9189944,77.5567694,,22:30:00,2017
subramanyapura,assault,12.9160667,77.5636,2017-12-13,18:15:00,2017
subramanyapura,assault,12.9196528,77.5740472,2017-12-23,15:00:00,2017
subramanyapura,assault,12.9136361,77.55515,,10:15:00,2018
subramanyapura,assault,12.9217222,77.57355,2018-02-20,10:00:00,2018
subramanyapura,assault,12.9160667,77.5636,2018-02-20,10:30:00,2018
subramanyapura,assault,12.9160667,77.5636,2018-03-14,21:00:00,2018
subramanyapura,assault,12.9217222,77.57355,2018-03-17,11:05:00,2018
subramanyapura,assault,12.9246056,77.5702778,2018-03-29,11:45:00,2018
subramanyapura,assault,12.9249889,77.5662639,2018-03-29,17:30:00,2018
subramanyapura,assault,12.9172389,77.5632194,2018-04-14,17:00:00,2018
subramanyapura,assault,12.9175167,77.5533861,2016-06-18,12:45:00,2018
subramanyapura,assault,12.9196528,77.5740472,2018-04-30,13:10:00,2018
subramanyapura,assault,12.9189944,77.5567694,,10:50:00,2018
subramanyapura,assault,12.9160667,77.5636,,17:45:00,2018
subramanyapura,assault,12.928339,77.56206,2018-05-21,10:40:00,2018
subramanyapura,assault,12.9254306,77.5608639,2018-05-24,18:00:00,2018
subramanyapura,assault,12.9276278,77.5705389,,14:35:00,2018
subramanyapura,assault,12.9276278,77.5705389,,13:00:00,2018
subramanyapura,assault,12.9276278,77.5705389,2018-07-22,18:30:00,2018
subramanyapura,assault,12.9160667,77.5636,2018-07-26,13:30:00,2018
subramanyapura,assault,12.909288,77.645849,,17:10:00,2018
subramanyapura,assault,12.9172389,77.5632194,2018-08-28,13:30:00,2018
subramanyapura,assault,12.909288,77.645849,,15:15:00,2018
subramanyapura,assault,12.91795,77.55935,,12:30:00,2018
subramanyapura,assault,12.9229583,77.5700833,2018-09-15,20:00:00,2018
subramanyapura,assault,12.91555,77.5660778,,12:30:00,2018
subramanyapura,assault,13.08595,77.54681,2018-10-21,23:15:00,2018
subramanyapura,assault,12.9181472,77.572175,,18:30:00,2018
subramanyapura,assault,12.87745,77.49977,2018-11-16,17:00:00,2018
subramanyapura,assault,12.9229583,77.5700833,,18:45:00,2018
subramanyapura,assault,12.9196528,77.5740472,2018-12-21,16:30:00,2018
subramanyapura,assault,12.9263556,77.5769306,,18:10:00,2019
subramanyapura,assault,12.9169139,77.5677167,2019-02-19,11:00:00,2019
subramanyapura,assault,12.9199639,77.5692806,,11:15:00,2019
subramanyapura,assault,12.91507,77.56806,2019-04-26,12:30:00,2019
subramanyapura,assault,12.9208361,77.5741583,,14:00:00,2019
subramanyapura,assault,12.9155222,77.5626583,,18:30:00,2019
